filename,Bicubic_PSNR,Bicubic_MSE,Bicubic_SSIM,SRCNN_PSNR,SRCNN_MSE,SRCNN_SSIM
agricultural_0050_patch01264.png,34.1666,24.9127,0.8988,32.1576,39.5659,0.8483
agricultural_0050_patch01265.png,34.3481,23.8928,0.8788,32.5494,36.1526,0.8346
agricultural_0050_patch01266.png,34.5129,23.0034,0.8866,32.7018,34.9059,0.8454
agricultural_0050_patch01267.png,34.47,23.2318,0.8951,32.5488,36.1578,0.8506
agricultural_0050_patch01268.png,34.6156,22.4658,0.9077,32.4596,36.9082,0.8557
agricultural_0050_patch01269.png,34.4355,23.417,0.9167,32.0524,40.5363,0.8588
agricultural_0050_patch01270.png,34.3843,23.6944,0.8837,32.3824,37.5697,0.8348
agricultural_0050_patch01271.png,34.6201,22.4424,0.8936,32.6382,35.4208,0.8478
agricultural_0050_patch01272.png,34.5251,22.939,0.8994,32.4746,36.7808,0.8509
agricultural_0050_patch01273.png,34.6589,22.2426,0.9157,32.3335,37.9956,0.8604
agricultural_0050_patch01274.png,34.4047,23.5837,0.9208,32.0056,40.9747,0.862
agricultural_0051_patch01275.png,34.4536,23.3197,0.8745,33.1605,31.407,0.8467
agricultural_0051_patch01276.png,34.7437,21.8127,0.8814,33.2073,31.0705,0.8494
agricultural_0051_patch01277.png,34.9756,20.6787,0.8932,33.2101,31.0506,0.855
agricultural_0051_patch01278.png,34.6344,22.3684,0.8853,32.8615,33.646,0.844
agricultural_0051_patch01279.png,34.4484,23.3475,0.889,32.5812,35.8887,0.8438
agricultural_0051_patch01280.png,34.746,21.8014,0.8631,33.6019,28.3718,0.8406
agricultural_0051_patch01281.png,34.9482,20.8094,0.8709,33.5833,28.4935,0.8441
agricultural_0051_patch01282.png,35.2081,19.6007,0.8783,33.5025,29.0289,0.8466
agricultural_0051_patch01283.png,34.884,21.1195,0.8713,33.3136,30.3195,0.8404
agricultural_0051_patch01284.png,34.8247,21.4097,0.8788,33.1625,31.3928,0.8456
agricultural_0051_patch01285.png,34.9604,20.751,0.8638,33.8685,26.6825,0.8457
agricultural_0051_patch01286.png,35.0092,20.5191,0.8591,33.7852,27.1998,0.839
agricultural_0051_patch01287.png,35.1941,19.664,0.8594,33.8092,27.0498,0.8379
agricultural_0051_patch01288.png,35.0402,20.3732,0.8603,33.6821,27.8527,0.8383
agricultural_0051_patch01289.png,34.9751,20.6808,0.8733,33.4742,29.219,0.8465
agricultural_0051_patch01290.png,34.8009,21.5275,0.8523,33.7365,27.506,0.8345
agricultural_0051_patch01291.png,34.9677,20.7163,0.8472,33.8522,26.7834,0.8313
agricultural_0051_patch01292.png,35.1276,19.9674,0.8473,34.005,25.8569,0.8316
agricultural_0051_patch01293.png,35.232,19.4929,0.8591,33.9681,26.0775,0.8408
agricultural_0051_patch01294.png,35.249,19.417,0.8764,33.8597,26.737,0.8541
agricultural_0051_patch01295.png,34.8391,21.3388,0.8472,33.6075,28.3354,0.8264
agricultural_0051_patch01296.png,35.068,20.243,0.8475,33.8469,26.8158,0.8282
agricultural_0051_patch01297.png,35.0858,20.1603,0.8495,33.8195,26.9852,0.8304
agricultural_0051_patch01298.png,35.0456,20.348,0.8612,33.6685,27.9403,0.8382
agricultural_0051_patch01299.png,35.0688,20.2398,0.878,33.5028,29.0266,0.8505
agricultural_0052_patch01300.png,32.9796,32.743,0.8578,31.7916,43.0445,0.7992
agricultural_0052_patch01301.png,32.8232,33.9442,0.8421,31.6358,44.6174,0.7811
agricultural_0052_patch01302.png,32.9161,33.2252,0.8468,31.766,43.2997,0.7892
agricultural_0052_patch01303.png,32.9302,33.1176,0.8315,31.7919,43.0416,0.7754
agricultural_0052_patch01304.png,32.8343,33.8574,0.8067,31.8234,42.7308,0.7538
agricultural_0052_patch01305.png,33.0524,32.1988,0.8541,31.7834,43.126,0.7982
agricultural_0052_patch01306.png,32.8936,33.3981,0.8398,31.7506,43.4527,0.7839
agricultural_0052_patch01307.png,32.9586,32.9016,0.8416,31.8047,42.9152,0.7851
agricultural_0052_patch01308.png,32.9489,32.9752,0.8318,31.7994,42.9678,0.7764
agricultural_0052_patch01309.png,33.1376,31.5732,0.8196,32.0648,40.4208,0.7692
agricultural_0052_patch01310.png,33.2173,30.9992,0.8608,31.9556,41.4496,0.8067
agricultural_0052_patch01311.png,33.232,30.8944,0.8531,32.0854,40.2295,0.8023
agricultural_0052_patch01312.png,32.9659,32.8466,0.847,31.7677,43.2819,0.7912
agricultural_0052_patch01313.png,32.7858,34.2371,0.8387,31.6069,44.9153,0.7793
agricultural_0052_patch01314.png,33.0652,32.1043,0.8375,31.9081,41.9053,0.7804
agricultural_0052_patch01315.png,33.5778,28.53,0.8698,32.0595,40.4702,0.813
agricultural_0052_patch01316.png,33.5403,28.7774,0.8594,32.1906,39.2667,0.8068
agricultural_0052_patch01317.png,33.1004,31.8452,0.8503,31.8556,42.4154,0.7955
agricultural_0052_patch01318.png,32.7804,34.2802,0.8396,31.6158,44.8234,0.7832
agricultural_0052_patch01319.png,32.9862,32.6937,0.8419,31.8527,42.4437,0.789
agricultural_0052_patch01320.png,33.8159,27.0078,0.8794,32.0867,40.2168,0.8179
agricultural_0052_patch01321.png,33.7249,27.58,0.8757,32.0382,40.669,0.8134
agricultural_0052_patch01322.png,33.2619,30.6827,0.8658,31.8163,42.801,0.8074
agricultural_0052_patch01323.png,32.9732,32.7913,0.8542,31.547,45.5387,0.7918
agricultural_0052_patch01324.png,32.9818,32.7266,0.8504,31.6992,43.9703,0.7904
agricultural_0053_patch01325.png,32.7209,34.7527,0.8685,32.3224,38.0924,0.8557
agricultural_0053_patch01326.png,32.2893,38.3839,0.8523,32.0261,40.7824,0.8403
agricultural_0053_patch01327.png,32.0548,40.5135,0.8477,31.7989,42.9728,0.8364
agricultural_0053_patch01328.png,31.6818,44.1469,0.8413,31.5184,45.84,0.8328
agricultural_0053_patch01329.png,31.4292,46.7906,0.8308,31.2937,48.2736,0.8238
agricultural_0053_patch01330.png,32.6851,35.0405,0.8753,32.3014,38.2769,0.8622
agricultural_0053_patch01331.png,32.1352,39.7704,0.8598,31.8608,42.3638,0.8482
agricultural_0053_patch01332.png,31.8586,42.3856,0.851,31.6507,44.4643,0.8426
agricultural_0053_patch01333.png,31.5926,45.0631,0.841,31.3716,47.4153,0.8327
agricultural_0053_patch01334.png,31.5229,45.7926,0.8319,31.3523,47.6264,0.8242
agricultural_0053_patch01335.png,32.3043,38.252,0.8673,31.8704,42.2707,0.8533
agricultural_0053_patch01336.png,31.698,43.982,0.8575,31.4248,46.8386,0.8452
agricultural_0053_patch01337.png,31.4997,46.0375,0.8489,31.37,47.4325,0.8428
agricultural_0053_patch01338.png,31.1302,50.1252,0.8357,31.1003,50.4723,0.8307
agricultural_0053_patch01339.png,31.0996,50.4795,0.8196,30.995,51.711,0.8116
agricultural_0053_patch01340.png,32.0721,40.3523,0.8559,31.689,44.0737,0.841
agricultural_0053_patch01341.png,31.0662,50.87,0.8353,30.9248,52.5528,0.8255
agricultural_0053_patch01342.png,30.7556,54.6414,0.8221,30.7782,54.357,0.8189
agricultural_0053_patch01343.png,30.9375,52.4002,0.8261,30.9673,52.0418,0.8235
agricultural_0053_patch01344.png,31.3903,47.2121,0.8296,31.3428,47.7309,0.8252
agricultural_0053_patch01345.png,31.8762,42.214,0.8513,31.5082,45.9477,0.8368
agricultural_0053_patch01346.png,30.9736,51.966,0.8233,30.8347,53.6551,0.8153
agricultural_0053_patch01347.png,30.6451,56.049,0.8067,30.7057,55.2723,0.8052
agricultural_0053_patch01348.png,31.0175,51.4439,0.8205,31.0772,50.7408,0.819
agricultural_0053_patch01349.png,31.6719,44.2476,0.8418,31.6798,44.1672,0.8405
agricultural_0054_patch01350.png,33.7687,27.3028,0.8376,32.4484,37.0035,0.7972
agricultural_0054_patch01351.png,33.2503,30.7645,0.8214,32.0464,40.5917,0.7814
agricultural_0054_patch01352.png,32.9612,32.8823,0.8126,31.9237,41.7547,0.7772
agricultural_0054_patch01353.png,32.7617,34.4278,0.7949,31.9391,41.6076,0.7665
agricultural_0054_patch01354.png,32.3151,38.1566,0.7858,31.4546,46.5178,0.7514
agricultural_0054_patch01355.png,33.3639,29.97,0.8219,32.3138,38.1682,0.7873
agricultural_0054_patch01356.png,33.0432,32.2674,0.8165,32.0005,41.0236,0.7824
agricultural_0054_patch01357.png,32.6036,35.7045,0.8075,31.7076,43.8856,0.7719
agricultural_0054_patch01358.png,32.3762,37.6237,0.7981,31.4344,46.7347,0.7597
agricultural_0054_patch01359.png,32.0209,40.8309,0.7934,31.0789,50.7218,0.7514
agricultural_0054_patch01360.png,33.0516,32.2045,0.8094,32.1098,40.0033,0.7759
agricultural_0054_patch01361.png,32.6647,35.2053,0.8021,31.669,44.2769,0.7659
agricultural_0054_patch01362.png,32.6692,35.1687,0.8071,31.7183,43.7776,0.772
agricultural_0054_patch01363.png,32.5644,36.0281,0.8085,31.5138,45.8877,0.7674
agricultural_0054_patch01364.png,32.3133,38.1726,0.8108,31.3236,47.942,0.7702
agricultural_0054_patch01365.png,33.149,31.4907,0.8144,32.1498,39.6366,0.7807
agricultural_0054_patch01366.png,32.8946,33.3903,0.8103,31.9084,41.9024,0.7742
agricultural_0054_patch01367.png,32.7698,34.3634,0.8161,31.8349,42.618,0.781
agricultural_0054_patch01368.png,32.6316,35.4744,0.8161,31.6659,44.3092,0.7782
agricultural_0054_patch01369.png,32.1933,39.242,0.8035,31.3416,47.7439,0.769
agricultural_0054_patch01370.png,33.3493,30.0711,0.8179,32.289,38.3865,0.7838
agricultural_0054_patch01371.png,33.213,31.0298,0.814,32.1904,39.2683,0.7815
agricultural_0054_patch01372.png,33.1691,31.3452,0.821,32.2684,38.5693,0.7894
agricultural_0054_patch01373.png,33.0026,32.5705,0.8188,32.1156,39.9499,0.788
agricultural_0054_patch01374.png,32.2672,38.5799,0.8031,31.5309,45.7078,0.7738
agricultural_0055_patch01375.png,36.7395,13.7763,0.8578,35.8993,16.7166,0.8582
agricultural_0055_patch01376.png,36.8881,13.3129,0.862,35.9428,16.55,0.8623
agricultural_0055_patch01377.png,37.2065,12.3716,0.8692,36.231,15.4873,0.8692
agricultural_0055_patch01378.png,36.8649,13.384,0.8584,35.9804,16.4076,0.8594
agricultural_0055_patch01379.png,36.9246,13.2013,0.8607,36.0179,16.2663,0.8628
agricultural_0055_patch01380.png,36.3335,15.1261,0.8525,35.5525,18.1062,0.8536
agricultural_0055_patch01381.png,36.5274,14.4659,0.8555,35.6478,17.7132,0.8563
agricultural_0055_patch01382.png,37.1043,12.6663,0.8681,36.0385,16.1895,0.8669
agricultural_0055_patch01383.png,37.1781,12.4529,0.8661,36.0752,16.0532,0.8645
agricultural_0055_patch01384.png,37.0697,12.7676,0.8649,35.9973,16.3435,0.8645
agricultural_0055_patch01385.png,36.1388,15.8198,0.8439,35.3786,18.846,0.8455
agricultural_0055_patch01386.png,36.2552,15.4015,0.8454,35.3984,18.7602,0.8451
agricultural_0055_patch01387.png,36.7636,13.7001,0.8607,35.7167,17.4343,0.8588
agricultural_0055_patch01388.png,36.9069,13.2552,0.8618,35.8904,16.7511,0.8604
agricultural_0055_patch01389.png,36.8115,13.5497,0.8598,35.7982,17.1105,0.8604
agricultural_0055_patch01390.png,36.1285,15.8572,0.8397,35.3411,19.0097,0.8419
agricultural_0055_patch01391.png,36.2817,15.3077,0.84,35.4128,18.6982,0.842
agricultural_0055_patch01392.png,36.6554,14.0455,0.8553,35.59,17.9507,0.8538
agricultural_0055_patch01393.png,36.8793,13.3398,0.8611,35.7957,17.1201,0.8608
agricultural_0055_patch01394.png,36.6135,14.1819,0.8559,35.5224,18.2321,0.8577
agricultural_0055_patch01395.png,35.5389,18.1629,0.823,34.9704,20.7031,0.8267
agricultural_0055_patch01396.png,35.5866,17.9646,0.8269,34.9933,20.5945,0.8303
agricultural_0055_patch01397.png,35.9689,16.4508,0.8416,35.2143,19.5727,0.8408
agricultural_0055_patch01398.png,36.3581,15.0407,0.8529,35.5018,18.3187,0.8524
agricultural_0055_patch01399.png,36.3964,14.9086,0.8506,35.4549,18.5179,0.8514
agricultural_0056_patch01400.png,36.3615,15.0291,0.8997,34.9609,20.7489,0.8761
agricultural_0056_patch01401.png,36.2791,15.317,0.9056,34.8598,21.2372,0.8795
agricultural_0056_patch01402.png,36.2731,15.3379,0.9085,34.7668,21.6971,0.8812
agricultural_0056_patch01403.png,36.4361,14.773,0.9116,34.9398,20.8496,0.8856
agricultural_0056_patch01404.png,36.5846,14.2766,0.9146,34.9858,20.6298,0.8871
agricultural_0056_patch01405.png,36.9865,13.0147,0.9073,35.4006,18.7508,0.8843
agricultural_0056_patch01406.png,37.0608,12.7938,0.9111,35.3489,18.9752,0.8875
agricultural_0056_patch01407.png,36.9876,13.0112,0.9102,35.3026,19.1787,0.888
agricultural_0056_patch01408.png,36.8887,13.3109,0.9101,35.289,19.2391,0.8876
agricultural_0056_patch01409.png,36.8075,13.5623,0.9077,35.1821,19.7184,0.8844
agricultural_0056_patch01410.png,37.2567,12.2296,0.9125,35.5799,17.9924,0.8881
agricultural_0056_patch01411.png,37.3459,11.9808,0.9093,35.7054,17.4798,0.8882
agricultural_0056_patch01412.png,37.2136,12.3514,0.9062,35.7118,17.4541,0.8864
agricultural_0056_patch01413.png,37.1373,12.5704,0.9086,35.6186,17.8328,0.8876
agricultural_0056_patch01414.png,37.0608,12.7939,0.9057,35.5667,18.0472,0.8854
agricultural_0056_patch01415.png,37.2346,12.292,0.9199,35.1153,20.024,0.8907
agricultural_0056_patch01416.png,37.4416,11.7199,0.9116,35.6211,17.8227,0.8888
agricultural_0056_patch01417.png,37.5404,11.4561,0.9076,35.9376,16.5697,0.8884
agricultural_0056_patch01418.png,37.6532,11.1625,0.9095,36.0116,16.2901,0.8917
agricultural_0056_patch01419.png,37.6132,11.2657,0.9087,36.0157,16.2747,0.8912
agricultural_0056_patch01420.png,37.2943,12.1242,0.9236,35.1162,20.0197,0.8917
agricultural_0056_patch01421.png,37.3846,11.8747,0.9164,35.4611,18.4913,0.8906
agricultural_0056_patch01422.png,37.5334,11.4746,0.9141,35.7972,17.1145,0.8924
agricultural_0056_patch01423.png,37.5578,11.4104,0.9152,35.7716,17.2156,0.8935
agricultural_0056_patch01424.png,37.602,11.295,0.9159,35.8752,16.8097,0.8942
agricultural_0057_patch01425.png,34.1737,24.8718,0.9279,32.0471,40.5858,0.8773
agricultural_0057_patch01426.png,34.453,23.3228,0.9285,32.3202,38.1121,0.8794
agricultural_0057_patch01427.png,34.7202,21.931,0.9287,32.6151,35.6102,0.8809
agricultural_0057_patch01428.png,34.9859,20.6297,0.934,32.7567,34.4678,0.886
agricultural_0057_patch01429.png,35.0821,20.1778,0.9317,32.8225,33.9494,0.884
agricultural_0057_patch01430.png,34.4056,23.5785,0.9374,32.0066,40.9653,0.8847
agricultural_0057_patch01431.png,34.4938,23.1046,0.9321,32.1619,39.527,0.8801
agricultural_0057_patch01432.png,34.681,22.1302,0.9229,32.5574,36.0862,0.8745
agricultural_0057_patch01433.png,34.8482,21.2943,0.9216,32.6866,35.0285,0.8752
agricultural_0057_patch01434.png,34.8584,21.2443,0.926,32.6013,35.7234,0.8781
agricultural_0057_patch01435.png,34.4492,23.343,0.9315,32.1663,39.4864,0.8786
agricultural_0057_patch01436.png,34.6838,22.1159,0.9248,32.4807,36.7293,0.8738
agricultural_0057_patch01437.png,34.8357,21.3555,0.9173,32.8386,33.8234,0.869
agricultural_0057_patch01438.png,34.7743,21.6597,0.9157,32.6752,35.1206,0.8674
agricultural_0057_patch01439.png,34.8261,21.4026,0.9231,32.5236,36.3682,0.8716
agricultural_0057_patch01440.png,34.6769,22.1509,0.9279,32.3401,37.938,0.8758
agricultural_0057_patch01441.png,34.8538,21.2666,0.924,32.5935,35.7872,0.8729
agricultural_0057_patch01442.png,34.9184,20.9527,0.9176,32.7802,34.2816,0.8674
agricultural_0057_patch01443.png,34.857,21.2511,0.9164,32.6118,35.637,0.8656
agricultural_0057_patch01444.png,34.8236,21.4152,0.9213,32.4654,36.8587,0.8675
agricultural_0057_patch01445.png,34.9446,20.8265,0.9254,32.6012,35.7237,0.8734
agricultural_0057_patch01446.png,35.2705,19.3212,0.9291,32.8649,33.6191,0.878
agricultural_0057_patch01447.png,35.3509,18.9664,0.9296,32.9998,32.5909,0.8789
agricultural_0057_patch01448.png,35.1861,19.7001,0.9266,32.8495,33.7391,0.8763
agricultural_0057_patch01449.png,35.0995,20.0967,0.9223,32.8557,33.6907,0.8722
agricultural_0058_patch01450.png,33.2583,30.708,0.8508,32.7733,34.3364,0.8364
agricultural_0058_patch01451.png,33.3127,30.3256,0.8387,32.9679,32.8313,0.8284
agricultural_0058_patch01452.png,33.6766,27.8883,0.8393,33.3558,30.0265,0.8298
agricultural_0058_patch01453.png,34.636,22.3604,0.8552,34.3283,24.0021,0.8493
agricultural_0058_patch01454.png,35.876,16.8064,0.8829,35.3085,19.1526,0.8739
agricultural_0058_patch01455.png,33.729,27.5539,0.8486,33.1975,31.141,0.834
agricultural_0058_patch01456.png,33.947,26.2051,0.8429,33.5074,28.9959,0.8314
agricultural_0058_patch01457.png,34.4424,23.3799,0.8505,34.0048,25.8581,0.8397
agricultural_0058_patch01458.png,35.4257,18.6427,0.8742,34.7502,21.7802,0.8601
agricultural_0058_patch01459.png,36.4164,14.8401,0.898,35.5177,18.2519,0.8841
agricultural_0058_patch01460.png,33.7912,27.1616,0.8424,33.3349,30.1712,0.8294
agricultural_0058_patch01461.png,34.1462,25.0301,0.8456,33.7704,27.2923,0.8346
agricultural_0058_patch01462.png,34.671,22.1809,0.8521,34.3402,23.9364,0.8454
agricultural_0058_patch01463.png,35.6237,17.8119,0.8754,35.0568,20.2954,0.8658
agricultural_0058_patch01464.png,35.7024,17.4921,0.8933,34.9661,20.724,0.8788
agricultural_0058_patch01465.png,34.167,24.9102,0.8526,33.6322,28.1751,0.8365
agricultural_0058_patch01466.png,34.6068,22.5113,0.8612,34.0427,25.6339,0.8475
agricultural_0058_patch01467.png,35.1704,19.7717,0.8685,34.7182,21.9414,0.8615
agricultural_0058_patch01468.png,35.5221,18.2333,0.8771,34.8379,21.3448,0.8689
agricultural_0058_patch01469.png,34.767,21.696,0.8853,33.9789,26.0131,0.8695
agricultural_0058_patch01470.png,34.2782,24.2808,0.8507,33.872,26.6615,0.8385
agricultural_0058_patch01471.png,34.7056,22.005,0.8578,34.2249,24.5806,0.8493
agricultural_0058_patch01472.png,35.0204,20.4662,0.859,34.6116,22.4864,0.8549
agricultural_0058_patch01473.png,34.7351,21.8559,0.867,34.1116,25.2305,0.8589
agricultural_0058_patch01474.png,33.9021,26.4773,0.8748,32.9619,32.8768,0.8543
agricultural_0059_patch01475.png,33.1799,31.267,0.846,31.2059,49.2597,0.7726
agricultural_0059_patch01476.png,33.1879,31.2095,0.8486,31.4062,47.0395,0.7802
agricultural_0059_patch01477.png,32.7972,34.1478,0.8453,31.0129,51.4977,0.7764
agricultural_0059_patch01478.png,32.697,34.9449,0.8544,31.0873,50.623,0.7976
agricultural_0059_patch01479.png,32.3857,37.5416,0.8548,30.927,52.5268,0.7978
agricultural_0059_patch01480.png,33.2934,30.4608,0.8514,30.9724,51.9806,0.767
agricultural_0059_patch01481.png,33.2701,30.6247,0.8475,31.1656,49.7185,0.7633
agricultural_0059_patch01482.png,32.9102,33.2709,0.8423,30.907,52.7687,0.757
agricultural_0059_patch01483.png,32.8791,33.5093,0.8535,30.8017,54.0644,0.7746
agricultural_0059_patch01484.png,32.7277,34.6987,0.854,30.7705,54.4542,0.778
agricultural_0059_patch01485.png,33.1578,31.4269,0.8575,30.5411,57.4073,0.751
agricultural_0059_patch01486.png,33.096,31.8774,0.8496,30.6358,56.1696,0.7431
agricultural_0059_patch01487.png,32.8253,33.927,0.8473,30.5518,57.2666,0.7495
agricultural_0059_patch01488.png,32.6759,35.1145,0.8459,30.418,59.0582,0.7537
agricultural_0059_patch01489.png,32.6267,35.5152,0.8486,30.4419,58.7346,0.7571
agricultural_0059_patch01490.png,32.9448,33.0063,0.8717,29.8837,66.7897,0.7547
agricultural_0059_patch01491.png,33.1353,31.5897,0.8599,30.1824,62.3511,0.7334
agricultural_0059_patch01492.png,32.9521,32.9511,0.8561,30.3188,60.4225,0.7466
agricultural_0059_patch01493.png,32.7486,34.532,0.8574,30.0852,63.7611,0.7497
agricultural_0059_patch01494.png,32.7769,34.3078,0.862,30.2126,61.9186,0.7578
agricultural_0059_patch01495.png,32.6896,35.0043,0.8901,29.1979,78.2153,0.7772
agricultural_0059_patch01496.png,32.878,33.5184,0.8731,29.5722,71.7559,0.7402
agricultural_0059_patch01497.png,32.8821,33.4866,0.8635,29.8792,66.8595,0.7347
agricultural_0059_patch01498.png,32.5652,36.021,0.8625,29.5985,71.3234,0.7305
agricultural_0059_patch01499.png,32.6919,34.986,0.8665,29.8187,67.7973,0.7458
agricultural_0060_patch01500.png,29.0652,80.6411,0.8649,28.7842,86.0322,0.8576
agricultural_0060_patch01501.png,28.822,85.286,0.8611,28.5762,90.2531,0.8542
agricultural_0060_patch01502.png,28.8963,83.84,0.861,28.5946,89.8714,0.8526
agricultural_0060_patch01503.png,28.9882,82.0836,0.8452,28.7718,86.278,0.8345
agricultural_0060_patch01504.png,29.4891,73.1422,0.8275,29.1477,79.1251,0.8134
agricultural_0060_patch01505.png,29.8442,67.3998,0.8681,29.5786,71.6501,0.8612
agricultural_0060_patch01506.png,29.3007,76.3861,0.8636,29.1194,79.6411,0.8558
agricultural_0060_patch01507.png,29.181,78.5206,0.8584,28.94,83.0008,0.8522
agricultural_0060_patch01508.png,28.8597,84.5488,0.8362,28.6504,88.7239,0.8278
agricultural_0060_patch01509.png,29.1968,78.2355,0.8187,28.8775,84.2043,0.8066
agricultural_0060_patch01510.png,30.498,57.9796,0.8512,30.3008,60.6739,0.8461
agricultural_0060_patch01511.png,29.8815,66.8238,0.8472,29.7398,69.0392,0.8415
agricultural_0060_patch01512.png,29.7239,69.2927,0.8448,29.4718,73.4346,0.8379
agricultural_0060_patch01513.png,29.4199,74.318,0.8278,29.1259,79.5222,0.8179
agricultural_0060_patch01514.png,29.6736,70.1009,0.8176,29.2839,76.6815,0.8054
agricultural_0060_patch01515.png,31.4416,46.6574,0.8414,31.2725,48.5104,0.8348
agricultural_0060_patch01516.png,30.2958,60.7442,0.8233,30.1601,62.6717,0.818
agricultural_0060_patch01517.png,29.6631,70.2705,0.8101,29.4734,73.4067,0.8028
agricultural_0060_patch01518.png,29.2105,77.9877,0.8051,28.9148,83.4837,0.7936
agricultural_0060_patch01519.png,29.2901,76.5724,0.8105,28.9406,82.9897,0.7978
agricultural_0060_patch01520.png,31.332,47.8494,0.8259,31.1393,50.0205,0.818
agricultural_0060_patch01521.png,30.1374,62.9994,0.8113,29.9616,65.6028,0.8037
agricultural_0060_patch01522.png,29.3029,76.3461,0.7932,29.123,79.576,0.7833
agricultural_0060_patch01523.png,29.0529,80.8713,0.8043,28.7865,85.9865,0.7917
agricultural_0060_patch01524.png,29.0899,80.1846,0.8083,28.8414,84.9062,0.7968
agricultural_0061_patch01525.png,32.4205,37.2418,0.9549,29.5992,71.3123,0.8982
agricultural_0061_patch01526.png,32.2028,39.1564,0.953,29.4754,73.374,0.8968
agricultural_0061_patch01527.png,32.111,39.9927,0.9513,29.5582,71.9879,0.8963
agricultural_0061_patch01528.png,31.8985,41.9979,0.9502,29.3965,74.7183,0.8962
agricultural_0061_patch01529.png,31.8646,42.327,0.9486,29.3642,75.2759,0.8943
agricultural_0061_patch01530.png,32.1954,39.2227,0.9535,29.4306,74.135,0.896
agricultural_0061_patch01531.png,32.0986,40.1073,0.9501,29.4633,73.579,0.8939
agricultural_0061_patch01532.png,31.9452,41.5487,0.9493,29.2994,76.4083,0.8936
agricultural_0061_patch01533.png,31.8795,42.1821,0.9517,29.336,75.7678,0.8971
agricultural_0061_patch01534.png,31.62,44.7798,0.9502,29.1211,79.6108,0.8957
agricultural_0061_patch01535.png,32.1753,39.4047,0.9527,29.4885,73.1534,0.8946
agricultural_0061_patch01536.png,31.9508,41.4952,0.9497,29.3033,76.339,0.893
agricultural_0061_patch01537.png,31.9792,41.2253,0.9502,29.3134,76.1615,0.8929
agricultural_0061_patch01538.png,32.0818,40.2628,0.9534,29.4308,74.1314,0.8981
agricultural_0061_patch01539.png,32.0596,40.4686,0.9543,29.2688,76.9492,0.8998
agricultural_0061_patch01540.png,32.5037,36.5349,0.9535,29.7312,69.1762,0.8979
agricultural_0061_patch01541.png,32.1331,39.7892,0.952,29.5006,72.9496,0.8963
agricultural_0061_patch01542.png,32.3174,38.1367,0.9539,29.5547,72.0461,0.8978
agricultural_0061_patch01543.png,32.4932,36.6237,0.9576,29.6427,70.6013,0.9034
agricultural_0061_patch01544.png,32.417,37.2716,0.9581,29.5877,71.5011,0.9045
agricultural_0061_patch01545.png,32.9444,33.0096,0.951,30.2351,61.5991,0.8962
agricultural_0061_patch01546.png,32.7042,34.8865,0.9554,29.9414,65.9077,0.9016
agricultural_0061_patch01547.png,32.9005,33.3449,0.9598,29.9031,66.4923,0.9057
agricultural_0061_patch01548.png,33.0023,32.5725,0.962,30.0084,64.9001,0.9073
agricultural_0061_patch01549.png,32.6691,35.1696,0.9607,29.7151,69.4337,0.9067
agricultural_0062_patch01550.png,23.0316,323.5376,0.3338,27.1077,126.5641,0.7476
agricultural_0062_patch01551.png,22.6261,355.1951,0.3246,26.9943,129.9127,0.7531
agricultural_0062_patch01552.png,22.4108,373.254,0.323,26.8691,133.7116,0.7611
agricultural_0062_patch01553.png,22.328,380.4325,0.3215,26.9621,130.8805,0.7711
agricultural_0062_patch01554.png,22.4554,369.4359,0.3201,27.1184,126.2521,0.7718
agricultural_0062_patch01555.png,22.953,329.4393,0.3409,26.9713,130.6017,0.7453
agricultural_0062_patch01556.png,22.5746,359.4339,0.3368,26.9061,132.5777,0.7588
agricultural_0062_patch01557.png,22.2902,383.7631,0.3302,26.7503,137.4188,0.7638
agricultural_0062_patch01558.png,22.2468,387.6185,0.3263,26.7369,137.8447,0.7702
agricultural_0062_patch01559.png,22.3549,378.0894,0.3193,26.86,133.994,0.7649
agricultural_0062_patch01560.png,22.8106,340.4277,0.3516,26.9982,129.7955,0.757
agricultural_0062_patch01561.png,22.522,363.8186,0.3446,26.8455,134.4408,0.7644
agricultural_0062_patch01562.png,22.0975,401.1736,0.3303,26.5839,142.7864,0.765
agricultural_0062_patch01563.png,22.0132,409.0392,0.3225,26.4796,146.2584,0.7674
agricultural_0062_patch01564.png,22.1479,396.5444,0.324,26.5469,144.0081,0.7609
agricultural_0062_patch01565.png,22.7607,344.3584,0.3468,27.1278,125.9792,0.7653
agricultural_0062_patch01566.png,22.4702,368.1798,0.3379,26.8938,132.9545,0.7677
agricultural_0062_patch01567.png,22.0132,409.0382,0.3225,26.5392,144.2662,0.7621
agricultural_0062_patch01568.png,21.829,426.7528,0.3155,26.3198,151.7419,0.7615
agricultural_0062_patch01569.png,22.0222,408.1863,0.3231,26.4207,148.2566,0.7588
agricultural_0062_patch01570.png,22.7239,347.2916,0.3392,27.1397,125.6363,0.7611
agricultural_0062_patch01571.png,22.373,376.5111,0.329,26.8227,135.1494,0.7606
agricultural_0062_patch01572.png,21.9208,417.8287,0.3161,26.4553,147.0789,0.7576
agricultural_0062_patch01573.png,21.6374,446.006,0.3068,26.3258,151.5308,0.763
agricultural_0062_patch01574.png,21.8428,425.4044,0.3149,26.3599,150.3457,0.7607
agricultural_0063_patch01575.png,28.0115,102.7852,0.5525,29.2265,77.7017,0.6938
agricultural_0063_patch01576.png,27.6249,112.3552,0.5218,28.8303,85.1228,0.661
