filename,PSNR,MSE,SSIM
agricultural_0056_patch01408.png,36.8887,13.3109,0.9101
agricultural_0056_patch01409.png,36.8075,13.5623,0.9077
agricultural_0056_patch01410.png,37.2567,12.2296,0.9125
agricultural_0056_patch01411.png,37.3459,11.9808,0.9093
agricultural_0056_patch01412.png,37.2136,12.3514,0.9062
agricultural_0056_patch01413.png,37.1373,12.5704,0.9086
agricultural_0056_patch01414.png,37.0608,12.7939,0.9057
agricultural_0056_patch01415.png,37.2346,12.292,0.9199
agricultural_0056_patch01416.png,37.4416,11.7199,0.9116
agricultural_0056_patch01417.png,37.5404,11.4561,0.9076
agricultural_0056_patch01418.png,37.6532,11.1625,0.9095
agricultural_0056_patch01419.png,37.6132,11.2657,0.9087
agricultural_0056_patch01420.png,37.2943,12.1242,0.9236
agricultural_0056_patch01421.png,37.3846,11.8747,0.9164
agricultural_0056_patch01422.png,37.5334,11.4746,0.9141
agricultural_0056_patch01423.png,37.5578,11.4104,0.9152
agricultural_0056_patch01424.png,37.602,11.295,0.9159
agricultural_0057_patch01425.png,34.1737,24.8718,0.9279
agricultural_0057_patch01426.png,34.453,23.3228,0.9285
agricultural_0057_patch01427.png,34.7202,21.931,0.9287
agricultural_0057_patch01428.png,34.9859,20.6297,0.934
agricultural_0057_patch01429.png,35.0821,20.1778,0.9317
agricultural_0057_patch01430.png,34.4056,23.5785,0.9374
agricultural_0057_patch01431.png,34.4938,23.1046,0.9321
agricultural_0057_patch01432.png,34.681,22.1302,0.9229
agricultural_0057_patch01433.png,34.8482,21.2943,0.9216
agricultural_0057_patch01434.png,34.8584,21.2443,0.926
agricultural_0057_patch01435.png,34.4492,23.343,0.9315
agricultural_0057_patch01436.png,34.6838,22.1159,0.9248
agricultural_0057_patch01437.png,34.8357,21.3555,0.9173
agricultural_0057_patch01438.png,34.7743,21.6597,0.9157
agricultural_0057_patch01439.png,34.8261,21.4026,0.9231
agricultural_0057_patch01440.png,34.6769,22.1509,0.9279
agricultural_0057_patch01441.png,34.8538,21.2666,0.924
agricultural_0057_patch01442.png,34.9184,20.9527,0.9176
agricultural_0057_patch01443.png,34.857,21.2511,0.9164
agricultural_0057_patch01444.png,34.8236,21.4152,0.9213
agricultural_0057_patch01445.png,34.9446,20.8265,0.9254
agricultural_0057_patch01446.png,35.2705,19.3212,0.9291
agricultural_0057_patch01447.png,35.3509,18.9664,0.9296
agricultural_0057_patch01448.png,35.1861,19.7001,0.9266
agricultural_0057_patch01449.png,35.0995,20.0967,0.9223
agricultural_0058_patch01450.png,33.2583,30.708,0.8508
agricultural_0058_patch01451.png,33.3127,30.3256,0.8387
agricultural_0058_patch01452.png,33.6766,27.8883,0.8393
agricultural_0058_patch01453.png,34.636,22.3604,0.8552
agricultural_0058_patch01454.png,35.876,16.8064,0.8829
agricultural_0058_patch01455.png,33.729,27.5539,0.8486
agricultural_0058_patch01456.png,33.947,26.2051,0.8429
agricultural_0058_patch01457.png,34.4424,23.3799,0.8505
agricultural_0058_patch01458.png,35.4257,18.6427,0.8742
agricultural_0058_patch01459.png,36.4164,14.8401,0.898
agricultural_0058_patch01460.png,33.7912,27.1616,0.8424
agricultural_0058_patch01461.png,34.1462,25.0301,0.8456
agricultural_0058_patch01462.png,34.671,22.1809,0.8521
agricultural_0058_patch01463.png,35.6237,17.8119,0.8754
agricultural_0058_patch01464.png,35.7024,17.4921,0.8933
agricultural_0058_patch01465.png,34.167,24.9102,0.8526
agricultural_0058_patch01466.png,34.6068,22.5113,0.8612
agricultural_0058_patch01467.png,35.1704,19.7717,0.8685
agricultural_0058_patch01468.png,35.5221,18.2333,0.8771
agricultural_0058_patch01469.png,34.767,21.696,0.8853
agricultural_0058_patch01470.png,34.2782,24.2808,0.8507
agricultural_0058_patch01471.png,34.7056,22.005,0.8578
agricultural_0058_patch01472.png,35.0204,20.4662,0.859
agricultural_0058_patch01473.png,34.7351,21.8559,0.867
agricultural_0058_patch01474.png,33.9021,26.4773,0.8748
agricultural_0059_patch01475.png,33.1799,31.267,0.846
agricultural_0059_patch01476.png,33.1879,31.2095,0.8486
agricultural_0059_patch01477.png,32.7972,34.1478,0.8453
agricultural_0059_patch01478.png,32.697,34.9449,0.8544
agricultural_0059_patch01479.png,32.3857,37.5416,0.8548
agricultural_0059_patch01480.png,33.2934,30.4608,0.8514
agricultural_0059_patch01481.png,33.2701,30.6247,0.8475
agricultural_0059_patch01482.png,32.9102,33.2709,0.8423
agricultural_0059_patch01483.png,32.8791,33.5093,0.8535
agricultural_0059_patch01484.png,32.7277,34.6987,0.854
agricultural_0059_patch01485.png,33.1578,31.4269,0.8575
agricultural_0059_patch01486.png,33.096,31.8774,0.8496
agricultural_0059_patch01487.png,32.8253,33.927,0.8473
agricultural_0059_patch01488.png,32.6759,35.1145,0.8459
agricultural_0059_patch01489.png,32.6267,35.5152,0.8486
agricultural_0059_patch01490.png,32.9448,33.0063,0.8717
agricultural_0059_patch01491.png,33.1353,31.5897,0.8599
agricultural_0059_patch01492.png,32.9521,32.9511,0.8561
agricultural_0059_patch01493.png,32.7486,34.532,0.8574
agricultural_0059_patch01494.png,32.7769,34.3078,0.862
agricultural_0059_patch01495.png,32.6896,35.0043,0.8901
agricultural_0059_patch01496.png,32.878,33.5184,0.8731
agricultural_0059_patch01497.png,32.8821,33.4866,0.8635
agricultural_0059_patch01498.png,32.5652,36.021,0.8625
agricultural_0059_patch01499.png,32.6919,34.986,0.8665
agricultural_0060_patch01500.png,29.0652,80.6411,0.8649
agricultural_0060_patch01501.png,28.822,85.286,0.8611
agricultural_0060_patch01502.png,28.8963,83.84,0.861
agricultural_0060_patch01503.png,28.9882,82.0836,0.8452
agricultural_0060_patch01504.png,29.4891,73.1422,0.8275
agricultural_0060_patch01505.png,29.8442,67.3998,0.8681
agricultural_0060_patch01506.png,29.3007,76.3861,0.8636
agricultural_0060_patch01507.png,29.181,78.5206,0.8584
agricultural_0060_patch01508.png,28.8597,84.5488,0.8362
agricultural_0060_patch01509.png,29.1968,78.2355,0.8187
agricultural_0060_patch01510.png,30.498,57.9796,0.8512
agricultural_0060_patch01511.png,29.8815,66.8238,0.8472
agricultural_0060_patch01512.png,29.7239,69.2927,0.8448
agricultural_0060_patch01513.png,29.4199,74.318,0.8278
agricultural_0060_patch01514.png,29.6736,70.1009,0.8176
agricultural_0060_patch01515.png,31.4416,46.6574,0.8414
agricultural_0060_patch01516.png,30.2958,60.7442,0.8233
agricultural_0060_patch01517.png,29.6631,70.2705,0.8101
agricultural_0060_patch01518.png,29.2105,77.9877,0.8051
agricultural_0060_patch01519.png,29.2901,76.5724,0.8105
agricultural_0060_patch01520.png,31.332,47.8494,0.8259
agricultural_0060_patch01521.png,30.1374,62.9994,0.8113
agricultural_0060_patch01522.png,29.3029,76.3461,0.7932
agricultural_0060_patch01523.png,29.0529,80.8713,0.8043
agricultural_0060_patch01524.png,29.0899,80.1846,0.8083
agricultural_0061_patch01525.png,32.4205,37.2418,0.9549
agricultural_0061_patch01526.png,32.2028,39.1564,0.953
agricultural_0061_patch01527.png,32.111,39.9927,0.9513
agricultural_0061_patch01528.png,31.8985,41.9979,0.9502
agricultural_0061_patch01529.png,31.8646,42.327,0.9486
agricultural_0061_patch01530.png,32.1954,39.2227,0.9535
agricultural_0061_patch01531.png,32.0986,40.1073,0.9501
agricultural_0061_patch01532.png,31.9452,41.5487,0.9493
agricultural_0061_patch01533.png,31.8795,42.1821,0.9517
agricultural_0061_patch01534.png,31.62,44.7798,0.9502
agricultural_0061_patch01535.png,32.1753,39.4047,0.9527
agricultural_0061_patch01536.png,31.9508,41.4952,0.9497
agricultural_0061_patch01537.png,31.9792,41.2253,0.9502
agricultural_0061_patch01538.png,32.0818,40.2628,0.9534
agricultural_0061_patch01539.png,32.0596,40.4686,0.9543
agricultural_0061_patch01540.png,32.5037,36.5349,0.9535
agricultural_0061_patch01541.png,32.1331,39.7892,0.952
agricultural_0061_patch01542.png,32.3174,38.1367,0.9539
agricultural_0061_patch01543.png,32.4932,36.6237,0.9576
agricultural_0061_patch01544.png,32.417,37.2716,0.9581
agricultural_0061_patch01545.png,32.9444,33.0096,0.951
agricultural_0061_patch01546.png,32.7042,34.8865,0.9554
agricultural_0061_patch01547.png,32.9005,33.3449,0.9598
agricultural_0061_patch01548.png,33.0023,32.5725,0.962
agricultural_0061_patch01549.png,32.6691,35.1696,0.9607
agricultural_0062_patch01550.png,23.0316,323.5376,0.3338
agricultural_0062_patch01551.png,22.6261,355.1951,0.3246
agricultural_0062_patch01552.png,22.4108,373.254,0.323
agricultural_0062_patch01553.png,22.328,380.4325,0.3215
agricultural_0062_patch01554.png,22.4554,369.4359,0.3201
agricultural_0062_patch01555.png,22.953,329.4393,0.3409
agricultural_0062_patch01556.png,22.5746,359.4339,0.3368
agricultural_0062_patch01557.png,22.2902,383.7631,0.3302
agricultural_0062_patch01558.png,22.2468,387.6185,0.3263
agricultural_0062_patch01559.png,22.3549,378.0894,0.3193
agricultural_0062_patch01560.png,22.8106,340.4277,0.3516
agricultural_0062_patch01561.png,22.522,363.8186,0.3446
agricultural_0062_patch01562.png,22.0975,401.1736,0.3303
agricultural_0062_patch01563.png,22.0132,409.0392,0.3225
agricultural_0062_patch01564.png,22.1479,396.5444,0.324
agricultural_0062_patch01565.png,22.7607,344.3584,0.3468
agricultural_0062_patch01566.png,22.4702,368.1798,0.3379
agricultural_0062_patch01567.png,22.0132,409.0382,0.3225
agricultural_0062_patch01568.png,21.829,426.7528,0.3155
agricultural_0062_patch01569.png,22.0222,408.1863,0.3231
agricultural_0062_patch01570.png,22.7239,347.2916,0.3392
agricultural_0062_patch01571.png,22.373,376.5111,0.329
agricultural_0062_patch01572.png,21.9208,417.8287,0.3161
agricultural_0062_patch01573.png,21.6374,446.006,0.3068
agricultural_0062_patch01574.png,21.8428,425.4044,0.3149
agricultural_0063_patch01575.png,28.0115,102.7852,0.5525
agricultural_0063_patch01576.png,27.6249,112.3552,0.5218
agricultural_0063_patch01577.png,27.6852,110.8044,0.5594
agricultural_0063_patch01578.png,27.6256,112.337,0.5381
agricultural_0063_patch01579.png,27.8046,107.8006,0.5365
agricultural_0063_patch01580.png,27.769,108.6877,0.54
agricultural_0063_patch01581.png,27.5874,113.3297,0.5152
agricultural_0063_patch01582.png,27.5379,114.629,0.5297
agricultural_0063_patch01583.png,27.5947,113.1392,0.5396
agricultural_0063_patch01584.png,27.5568,114.1294,0.5231
agricultural_0063_patch01585.png,27.4767,116.2544,0.5163
agricultural_0063_patch01586.png,27.4964,115.7298,0.5106
agricultural_0063_patch01587.png,27.4188,117.8145,0.494
agricultural_0063_patch01588.png,27.5567,114.134,0.5303
agricultural_0063_patch01589.png,27.3667,119.2359,0.5165
agricultural_0063_patch01590.png,27.3866,118.6906,0.4984
agricultural_0063_patch01591.png,27.5798,113.5267,0.5135
agricultural_0063_patch01592.png,27.4196,117.7937,0.4839
agricultural_0063_patch01593.png,27.4902,115.8929,0.5101
agricultural_0063_patch01594.png,27.284,121.5289,0.5195
agricultural_0063_patch01595.png,27.4815,116.1274,0.4999
agricultural_0063_patch01596.png,27.5065,115.4594,0.5159
agricultural_0063_patch01597.png,27.5198,115.1072,0.5076
agricultural_0063_patch01598.png,27.3827,118.7974,0.4956
agricultural_0063_patch01599.png,27.3546,119.5691,0.5205
agricultural_0064_patch01600.png,27.8953,105.5722,0.5595
agricultural_0064_patch01601.png,28.1741,99.0089,0.5724
agricultural_0064_patch01602.png,28.4577,92.7493,0.5666
agricultural_0064_patch01603.png,28.3167,95.8093,0.5714
agricultural_0064_patch01604.png,28.345,95.1885,0.5558
agricultural_0064_patch01605.png,28.0156,102.6884,0.5418
agricultural_0064_patch01606.png,28.1365,99.868,0.5634
agricultural_0064_patch01607.png,28.2835,96.5456,0.5476
agricultural_0064_patch01608.png,28.0307,102.3309,0.5504
agricultural_0064_patch01609.png,28.0438,102.0235,0.5521
agricultural_0064_patch01610.png,28.1982,98.46,0.5355
agricultural_0064_patch01611.png,28.1952,98.5274,0.5542
agricultural_0064_patch01612.png,28.2829,96.5588,0.5528
agricultural_0064_patch01613.png,27.9319,104.686,0.5449
agricultural_0064_patch01614.png,27.8717,106.1479,0.5532
agricultural_0064_patch01615.png,28.4612,92.6735,0.5565
agricultural_0064_patch01616.png,28.4054,93.874,0.5557
agricultural_0064_patch01617.png,28.4641,92.6135,0.5685
agricultural_0064_patch01618.png,28.0292,102.3676,0.5455
agricultural_0064_patch01619.png,27.9079,105.2658,0.5495
agricultural_0064_patch01620.png,28.7655,86.404,0.5821
agricultural_0064_patch01621.png,28.668,88.3641,0.5676
agricultural_0064_patch01622.png,28.5246,91.3322,0.58
agricultural_0064_patch01623.png,28.1512,99.5319,0.5531
agricultural_0064_patch01624.png,28.0185,102.6198,0.5411
agricultural_0065_patch01625.png,27.4205,117.7695,0.7598
agricultural_0065_patch01626.png,27.9096,105.226,0.7747
agricultural_0065_patch01627.png,28.6525,88.6813,0.8031
agricultural_0065_patch01628.png,28.5744,90.2891,0.8183
agricultural_0065_patch01629.png,28.0128,102.7541,0.8036
agricultural_0065_patch01630.png,27.6525,111.6418,0.7817
agricultural_0065_patch01631.png,28.3056,96.0555,0.8027
agricultural_0065_patch01632.png,28.926,83.2683,0.8241
agricultural_0065_patch01633.png,28.5428,90.9499,0.8285
agricultural_0065_patch01634.png,27.8918,105.6573,0.8123
agricultural_0065_patch01635.png,27.9013,105.4265,0.7875
agricultural_0065_patch01636.png,28.7916,85.8857,0.8186
agricultural_0065_patch01637.png,29.1099,79.8158,0.8344
agricultural_0065_patch01638.png,28.5961,89.841,0.8397
agricultural_0065_patch01639.png,28.1545,99.4554,0.8213
agricultural_0065_patch01640.png,28.4113,93.745,0.8026
agricultural_0065_patch01641.png,29.1676,78.7634,0.832
agricultural_0065_patch01642.png,29.2191,77.8342,0.8375
agricultural_0065_patch01643.png,28.8432,84.8716,0.8487
agricultural_0065_patch01644.png,28.5726,90.3279,0.8334
agricultural_0065_patch01645.png,28.2907,96.3856,0.7967
agricultural_0065_patch01646.png,28.9657,82.51,0.832
agricultural_0065_patch01647.png,29.0938,80.1117,0.8391
agricultural_0065_patch01648.png,28.6665,88.3959,0.8419
agricultural_0065_patch01649.png,28.5611,90.5673,0.8257
agricultural_0066_patch01650.png,21.6683,442.8474,0.3219
agricultural_0066_patch01651.png,21.1168,502.8058,0.308
agricultural_0066_patch01652.png,20.9171,526.4624,0.3078
agricultural_0066_patch01653.png,20.4146,591.0387,0.2786
agricultural_0066_patch01654.png,20.1454,628.834,0.2819
agricultural_0066_patch01655.png,21.7524,434.3509,0.3238
agricultural_0066_patch01656.png,21.1242,501.9497,0.3016
agricultural_0066_patch01657.png,20.9068,527.7121,0.3051
agricultural_0066_patch01658.png,20.4757,582.7834,0.2706
agricultural_0066_patch01659.png,20.168,625.574,0.2781
agricultural_0066_patch01660.png,21.7522,434.3727,0.3174
agricultural_0066_patch01661.png,21.1122,503.3378,0.298
agricultural_0066_patch01662.png,20.7514,546.9385,0.2876
agricultural_0066_patch01663.png,20.4186,590.4955,0.2671
agricultural_0066_patch01664.png,20.0461,643.3769,0.2634
agricultural_0066_patch01665.png,21.5617,453.851,0.3068
agricultural_0066_patch01666.png,21.0378,512.0322,0.3003
agricultural_0066_patch01667.png,20.6177,564.047,0.2857
agricultural_0066_patch01668.png,20.3848,595.1117,0.2799
agricultural_0066_patch01669.png,19.9755,653.9259,0.2594
agricultural_0066_patch01670.png,21.4709,463.4329,0.308
agricultural_0066_patch01671.png,20.9881,517.9287,0.3033
agricultural_0066_patch01672.png,20.5105,578.1417,0.2911
agricultural_0066_patch01673.png,20.2424,614.956,0.2807
agricultural_0066_patch01674.png,19.9086,664.0754,0.2626
agricultural_0067_patch01675.png,18.6351,890.362,0.2983
agricultural_0067_patch01676.png,18.6155,894.3889,0.2921
agricultural_0067_patch01677.png,18.6207,893.3206,0.2946
agricultural_0067_patch01678.png,18.5656,904.7349,0.2923
agricultural_0067_patch01679.png,18.5573,906.4686,0.3106
agricultural_0067_patch01680.png,18.5986,897.8845,0.293
agricultural_0067_patch01681.png,18.5815,901.4227,0.2894
agricultural_0067_patch01682.png,18.6035,896.8723,0.294
agricultural_0067_patch01683.png,18.5541,907.1273,0.297
agricultural_0067_patch01684.png,18.5081,916.7897,0.2928
agricultural_0067_patch01685.png,18.6117,895.1715,0.2964
agricultural_0067_patch01686.png,18.5922,899.2113,0.2903
agricultural_0067_patch01687.png,18.5819,901.3521,0.2829
agricultural_0067_patch01688.png,18.5272,912.7678,0.2844
agricultural_0067_patch01689.png,18.5167,914.9804,0.2899
agricultural_0067_patch01690.png,18.6188,893.7085,0.3083
agricultural_0067_patch01691.png,18.6109,895.3512,0.2989
agricultural_0067_patch01692.png,18.6072,896.118,0.2904
agricultural_0067_patch01693.png,18.5628,905.3121,0.2965
agricultural_0067_patch01694.png,18.5771,902.3339,0.3145
agricultural_0067_patch01695.png,18.5479,908.4183,0.3035
agricultural_0067_patch01696.png,18.5499,908.0173,0.2903
agricultural_0067_patch01697.png,18.5873,900.2259,0.2892
agricultural_0067_patch01698.png,18.5088,916.6496,0.3033
agricultural_0067_patch01699.png,18.5681,904.2192,0.319
agricultural_0068_patch01700.png,18.0366,1021.9277,0.2912
agricultural_0068_patch01701.png,17.9443,1043.8715,0.286
agricultural_0068_patch01702.png,17.8709,1061.673,0.295
agricultural_0068_patch01703.png,17.8437,1068.3486,0.2938
agricultural_0068_patch01704.png,17.8772,1060.1295,0.299
agricultural_0068_patch01705.png,17.9986,1030.9038,0.2713
agricultural_0068_patch01706.png,17.9376,1045.4885,0.2718
agricultural_0068_patch01707.png,17.825,1072.9584,0.2741
agricultural_0068_patch01708.png,17.8091,1076.8993,0.2779
agricultural_0068_patch01709.png,17.8442,1068.2186,0.2861
agricultural_0068_patch01710.png,18.0441,1020.1569,0.2874
agricultural_0068_patch01711.png,18.0104,1028.1196,0.2874
agricultural_0068_patch01712.png,17.9352,1046.0627,0.2948
agricultural_0068_patch01713.png,17.909,1052.4069,0.2993
agricultural_0068_patch01714.png,17.9084,1052.5359,0.3042
agricultural_0068_patch01715.png,18.0906,1009.3067,0.2935
agricultural_0068_patch01716.png,18.0651,1015.2376,0.2987
agricultural_0068_patch01717.png,17.9803,1035.2573,0.309
agricultural_0068_patch01718.png,17.9654,1038.8099,0.312
agricultural_0068_patch01719.png,17.9135,1051.3171,0.3131
agricultural_0068_patch01720.png,18.0582,1016.855,0.2882
agricultural_0068_patch01721.png,18.029,1023.7097,0.2865
agricultural_0068_patch01722.png,17.9578,1040.641,0.2943
agricultural_0068_patch01723.png,17.9758,1036.3446,0.3037
agricultural_0068_patch01724.png,17.9228,1049.0565,0.3098
agricultural_0069_patch01725.png,17.8727,1061.2277,0.2885
agricultural_0069_patch01726.png,17.7907,1081.4645,0.282
agricultural_0069_patch01727.png,17.7739,1085.6632,0.2836
agricultural_0069_patch01728.png,17.8003,1079.0753,0.291
agricultural_0069_patch01729.png,17.7866,1082.4795,0.2867
agricultural_0069_patch01730.png,17.867,1062.6349,0.2851
agricultural_0069_patch01731.png,17.8208,1073.9791,0.2882
agricultural_0069_patch01732.png,17.8058,1077.6982,0.2891
agricultural_0069_patch01733.png,17.8351,1070.4618,0.2926
agricultural_0069_patch01734.png,17.8128,1075.978,0.2857
agricultural_0069_patch01735.png,17.9015,1054.2285,0.294
agricultural_0069_patch01736.png,17.8805,1059.3196,0.3025
agricultural_0069_patch01737.png,17.8592,1064.5404,0.3
agricultural_0069_patch01738.png,17.8407,1069.0908,0.2983
agricultural_0069_patch01739.png,17.8428,1068.5712,0.2932
agricultural_0069_patch01740.png,17.9274,1047.9415,0.3053
agricultural_0069_patch01741.png,17.9111,1051.9003,0.3102
agricultural_0069_patch01742.png,17.8907,1056.8362,0.3142
agricultural_0069_patch01743.png,17.8354,1070.385,0.3049
agricultural_0069_patch01744.png,17.8205,1074.0547,0.2979
agricultural_0069_patch01745.png,17.8847,1058.2985,0.2883
agricultural_0069_patch01746.png,17.8485,1067.156,0.2886
agricultural_0069_patch01747.png,17.881,1059.1974,0.3028
agricultural_0069_patch01748.png,17.8227,1073.5245,0.2985
agricultural_0069_patch01749.png,17.818,1074.6913,0.2911
agricultural_0070_patch01750.png,17.4248,1176.5253,0.2879
agricultural_0070_patch01751.png,17.4653,1165.6074,0.294
agricultural_0070_patch01752.png,17.3954,1184.5255,0.2898
agricultural_0070_patch01753.png,17.4813,1161.3134,0.3007
agricultural_0070_patch01754.png,17.5408,1145.5199,0.2977
agricultural_0070_patch01755.png,17.4263,1176.1215,0.2829
agricultural_0070_patch01756.png,17.4626,1166.329,0.2929
agricultural_0070_patch01757.png,17.3964,1184.2443,0.2886
agricultural_0070_patch01758.png,17.4709,1164.0873,0.2997
agricultural_0070_patch01759.png,17.5766,1136.1202,0.304
agricultural_0070_patch01760.png,17.4464,1170.6809,0.2896
agricultural_0070_patch01761.png,17.443,1171.6088,0.2919
agricultural_0070_patch01762.png,17.372,1190.906,0.2806
agricultural_0070_patch01763.png,17.4702,1164.2759,0.2866
agricultural_0070_patch01764.png,17.5827,1134.52,0.3017
agricultural_0070_patch01765.png,17.5167,1151.8848,0.3022
agricultural_0070_patch01766.png,17.4776,1162.2924,0.2975
agricultural_0070_patch01767.png,17.3837,1187.72,0.2838
agricultural_0070_patch01768.png,17.4707,1164.1439,0.2804
agricultural_0070_patch01769.png,17.5135,1152.7404,0.2804
agricultural_0070_patch01770.png,17.5534,1142.2063,0.2987
agricultural_0070_patch01771.png,17.5078,1154.2478,0.2957
agricultural_0070_patch01772.png,17.3995,1183.3967,0.2771
agricultural_0070_patch01773.png,17.4849,1160.3453,0.2807
agricultural_0070_patch01774.png,17.4983,1156.7682,0.2768
agricultural_0071_patch01775.png,17.5586,1140.8176,0.2889
agricultural_0071_patch01776.png,17.6035,1129.0847,0.2922
agricultural_0071_patch01777.png,17.5621,1139.919,0.2832
agricultural_0071_patch01778.png,17.5253,1149.6145,0.2763
agricultural_0071_patch01779.png,17.5525,1142.4197,0.2894
agricultural_0071_patch01780.png,17.5803,1135.1299,0.2908
agricultural_0071_patch01781.png,17.6303,1122.1577,0.2989
agricultural_0071_patch01782.png,17.6079,1127.9594,0.2906
agricultural_0071_patch01783.png,17.5487,1143.4214,0.2841
agricultural_0071_patch01784.png,17.5999,1130.0378,0.2918
agricultural_0071_patch01785.png,17.5653,1139.0763,0.2819
agricultural_0071_patch01786.png,17.5626,1139.775,0.283
agricultural_0071_patch01787.png,17.6115,1127.0126,0.2828
agricultural_0071_patch01788.png,17.5437,1144.7577,0.2818
agricultural_0071_patch01789.png,17.6287,1122.5604,0.2908
agricultural_0071_patch01790.png,17.6429,1118.8954,0.2893
agricultural_0071_patch01791.png,17.5885,1133.0074,0.2843
agricultural_0071_patch01792.png,17.6606,1114.3483,0.2888
agricultural_0071_patch01793.png,17.5278,1148.9552,0.2805
agricultural_0071_patch01794.png,17.5975,1130.6488,0.279
agricultural_0071_patch01795.png,17.6869,1107.6179,0.2905
agricultural_0071_patch01796.png,17.6485,1117.4509,0.2892
agricultural_0071_patch01797.png,17.705,1103.0021,0.2958
agricultural_0071_patch01798.png,17.5713,1137.4866,0.2782
agricultural_0071_patch01799.png,17.6187,1125.1615,0.2794
agricultural_0072_patch01800.png,18.5098,916.4426,0.2858
agricultural_0072_patch01801.png,18.5199,914.2963,0.2825
agricultural_0072_patch01802.png,18.505,917.4412,0.2831
agricultural_0072_patch01803.png,18.5567,906.5987,0.2826
agricultural_0072_patch01804.png,18.5637,905.1344,0.2929
agricultural_0072_patch01805.png,18.566,904.648,0.3002
agricultural_0072_patch01806.png,18.5642,905.0263,0.2935
agricultural_0072_patch01807.png,18.532,911.7559,0.2903
agricultural_0072_patch01808.png,18.5918,899.2818,0.295
agricultural_0072_patch01809.png,18.581,901.5211,0.3012
agricultural_0072_patch01810.png,18.6804,881.1331,0.3133
agricultural_0072_patch01811.png,18.6499,887.334,0.3005
agricultural_0072_patch01812.png,18.6117,895.1851,0.2935
agricultural_0072_patch01813.png,18.6394,889.4987,0.2928
agricultural_0072_patch01814.png,18.6375,889.8777,0.3007
agricultural_0072_patch01815.png,18.7666,863.8174,0.3203
agricultural_0072_patch01816.png,18.7114,874.8554,0.3045
agricultural_0072_patch01817.png,18.7087,875.3995,0.3061
agricultural_0072_patch01818.png,18.6923,878.7273,0.2971
agricultural_0072_patch01819.png,18.7125,874.6519,0.3084
agricultural_0072_patch01820.png,18.7089,875.3679,0.2991
agricultural_0072_patch01821.png,18.6887,879.454,0.2877
agricultural_0072_patch01822.png,18.6987,877.4337,0.3029
agricultural_0072_patch01823.png,18.7094,875.2736,0.3039
agricultural_0072_patch01824.png,18.7561,865.8991,0.3155
agricultural_0073_patch01825.png,25.4121,187.0112,0.4892
agricultural_0073_patch01826.png,24.9455,208.2257,0.4658
agricultural_0073_patch01827.png,24.4532,233.216,0.4538
agricultural_0073_patch01828.png,24.22,246.084,0.4436
agricultural_0073_patch01829.png,24.1279,251.3538,0.4335
agricultural_0073_patch01830.png,25.3508,189.6714,0.4866
agricultural_0073_patch01831.png,24.8775,211.5115,0.469
agricultural_0073_patch01832.png,24.5767,226.6804,0.451
agricultural_0073_patch01833.png,24.3388,239.4418,0.4294
agricultural_0073_patch01834.png,24.2027,247.0672,0.4337
agricultural_0073_patch01835.png,25.1703,197.7194,0.4614
agricultural_0073_patch01836.png,24.7363,218.4994,0.4572
agricultural_0073_patch01837.png,24.6138,224.7518,0.4572
agricultural_0073_patch01838.png,24.4117,235.4538,0.4352
agricultural_0073_patch01839.png,24.3592,238.3224,0.4364
agricultural_0073_patch01840.png,25.0119,205.0628,0.4505
agricultural_0073_patch01841.png,24.6265,224.0951,0.444
agricultural_0073_patch01842.png,24.4266,234.6526,0.4574
agricultural_0073_patch01843.png,24.2971,241.7501,0.4438
agricultural_0073_patch01844.png,24.2462,244.6043,0.4299
agricultural_0073_patch01845.png,25.1075,200.598,0.4859
agricultural_0073_patch01846.png,24.7037,220.1459,0.4667
agricultural_0073_patch01847.png,24.2347,245.2523,0.4676
agricultural_0073_patch01848.png,24.2276,245.652,0.4461
agricultural_0073_patch01849.png,23.9724,260.5215,0.4308
agricultural_0074_patch01850.png,26.6454,140.7813,0.5766
agricultural_0074_patch01851.png,27.0607,127.9422,0.5526
agricultural_0074_patch01852.png,26.692,139.2786,0.5547
agricultural_0074_patch01853.png,26.7674,136.8797,0.5473
agricultural_0074_patch01854.png,26.7882,136.2254,0.5566
agricultural_0074_patch01855.png,26.8223,135.1617,0.5719
agricultural_0074_patch01856.png,27.2647,122.0714,0.5668
agricultural_0074_patch01857.png,26.826,135.0455,0.5579
agricultural_0074_patch01858.png,26.691,139.3082,0.5351
agricultural_0074_patch01859.png,26.5753,143.0706,0.5388
agricultural_0074_patch01860.png,26.706,138.829,0.5423
agricultural_0074_patch01861.png,27.1625,124.9765,0.5586
agricultural_0074_patch01862.png,26.8223,135.1593,0.5414
agricultural_0074_patch01863.png,26.761,137.0826,0.5422
agricultural_0074_patch01864.png,26.5915,142.5375,0.5359
agricultural_0074_patch01865.png,26.5771,143.0103,0.5302
agricultural_0074_patch01866.png,27.1126,126.4227,0.5418
agricultural_0074_patch01867.png,26.8989,132.7982,0.5352
agricultural_0074_patch01868.png,26.7887,136.2095,0.5493
agricultural_0074_patch01869.png,26.6813,139.6194,0.5388
agricultural_0074_patch01870.png,26.551,143.8738,0.557
agricultural_0074_patch01871.png,27.0084,129.4902,0.5299
agricultural_0074_patch01872.png,26.6715,139.9378,0.534
agricultural_0074_patch01873.png,26.547,144.0045,0.5311
agricultural_0074_patch01874.png,26.54,144.2399,0.5256
agricultural_0075_patch01875.png,32.5015,36.5534,0.7368
